surface,tourney_level,player_hand,player_ht,player_age,opponent_hand,opponent_ht,opponent_age,best_of,player_ace,player_df,player_svpt,player_1stIn,player_1stWon,player_2ndWon,player_SvGms,player_bpSaved,player_bpFaced,opponent_ace,opponent_df,opponent_svpt,opponent_1stIn,opponent_1stWon,opponent_2ndWon,opponent_SvGms,opponent_bpSaved,opponent_bpFaced,player_rank,opponent_rank,result
Hard,F,R,196.0,24.7,R,198.0,24.5,3,11.0,0.0,54.0,35.0,22.0,8.0,9.0,4.0,7.0,11.0,0.0,48.0,37.0,32.0,5.0,9.0,0.0,0.0,9.0,3.0,False
Hard,F,R,196.0,25.5,R,198.0,24.5,3,5.0,0.0,69.0,47.0,33.0,8.0,6.0,5.0,5.0,10.0,1.0,54.0,39.0,28.0,10.0,7.0,2.0,2.0,7.0,3.0,False
Hard,F,R,196.0,24.7,R,198.0,25.7,3,12.0,0.0,88.0,58.0,46.0,15.0,15.0,2.0,4.0,15.0,1.0,89.0,65.0,54.0,15.0,16.0,0.0,0.0,9.0,2.0,False
Hard,F,R,188.0,20.2,R,198.0,25.7,3,5.0,2.0,104.0,64.0,46.0,20.0,15.0,6.0,11.0,18.0,5.0,102.0,72.0,55.0,18.0,15.0,3.0,5.0,11.0,2.0,False
Hard,F,R,198.0,24.5,R,198.0,25.7,3,18.0,2.0,109.0,86.0,60.0,15.0,16.0,3.0,4.0,14.0,1.0,107.0,75.0,59.0,19.0,17.0,4.0,4.0,3.0,2.0,False
Hard,F,R,188.0,24.0,R,183.0,22.8,3,14.0,3.0,92.0,61.0,51.0,13.0,16.0,2.0,5.0,14.0,3.0,116.0,77.0,50.0,20.0,16.0,7.0,11.0,5.0,8.0,False
Hard,F,L,188.0,26.2,R,183.0,22.8,3,6.0,3.0,82.0,65.0,43.0,10.0,13.0,3.0,5.0,10.0,0.0,71.0,45.0,35.0,14.0,13.0,0.0,2.0,12.0,8.0,False
Hard,F,R,193.0,23.2,R,188.0,24.0,3,12.0,2.0,75.0,47.0,32.0,14.0,10.0,5.0,7.0,9.0,3.0,60.0,41.0,37.0,6.0,10.0,0.0,0.0,4.0,5.0,False
Hard,F,R,183.0,22.8,R,188.0,34.4,3,9.0,4.0,69.0,43.0,27.0,11.0,10.0,2.0,5.0,10.0,0.0,53.0,39.0,35.0,6.0,10.0,0.0,1.0,8.0,1.0,False
Hard,F,R,188.0,24.0,R,188.0,34.4,3,6.0,1.0,52.0,28.0,19.0,7.0,8.0,2.0,6.0,14.0,0.0,48.0,31.0,27.0,7.0,9.0,0.0,1.0,5.0,1.0,False
Hard,F,L,188.0,26.2,R,188.0,34.4,3,1.0,2.0,51.0,29.0,15.0,9.0,8.0,5.0,10.0,5.0,0.0,38.0,26.0,21.0,8.0,7.0,1.0,1.0,12.0,1.0,False
Hard,F,R,183.0,22.8,R,198.0,25.7,3,1.0,3.0,62.0,43.0,29.0,8.0,9.0,6.0,9.0,3.0,2.0,47.0,28.0,23.0,14.0,9.0,0.0,0.0,8.0,2.0,False
Hard,F,R,188.0,34.4,R,198.0,24.5,3,15.0,1.0,92.0,60.0,52.0,13.0,15.0,3.0,4.0,14.0,1.0,96.0,69.0,54.0,17.0,16.0,3.0,4.0,1.0,3.0,False
Hard,F,R,198.0,25.7,R,198.0,24.5,3,3.0,2.0,58.0,34.0,25.0,13.0,10.0,2.0,4.0,8.0,1.0,54.0,40.0,33.0,8.0,10.0,0.0,0.0,2.0,3.0,False
Grass,A,R,188.0,23.4,L,183.0,27.4,3,4.0,2.0,70.0,50.0,37.0,6.0,10.0,3.0,6.0,8.0,3.0,79.0,51.0,39.0,15.0,11.0,6.0,8.0,56.0,144.0,False
Grass,A,R,190.0,34.3,R,193.0,30.9,3,3.0,5.0,66.0,41.0,30.0,10.0,10.0,1.0,3.0,9.0,1.0,50.0,33.0,30.0,11.0,10.0,1.0,1.0,340.0,66.0,False
Grass,A,R,183.0,22.7,R,183.0,22.0,3,0.0,2.0,62.0,40.0,22.0,4.0,10.0,3.0,11.0,1.0,2.0,60.0,36.0,23.0,11.0,9.0,3.0,7.0,98.0,35.0,False
Grass,A,R,181.0,31.9,R,188.0,29.3,3,5.0,5.0,123.0,74.0,54.0,24.0,17.0,5.0,6.0,8.0,9.0,112.0,70.0,57.0,21.0,16.0,4.0,6.0,64.0,49.0,False
Grass,A,R,193.0,30.8,R,196.0,21.8,3,6.0,2.0,81.0,53.0,38.0,13.0,13.0,3.0,6.0,14.0,5.0,74.0,47.0,38.0,17.0,14.0,2.0,3.0,94.0,67.0,False
Grass,A,R,183.0,33.4,R,196.0,24.0,3,0.0,0.0,48.0,35.0,19.0,5.0,8.0,3.0,7.0,18.0,2.0,55.0,33.0,29.0,9.0,9.0,2.0,3.0,106.0,39.0,False
Grass,A,R,188.0,36.1,R,196.0,28.6,3,10.0,4.0,60.0,36.0,26.0,11.0,9.0,2.0,4.0,6.0,1.0,61.0,40.0,33.0,12.0,10.0,2.0,2.0,83.0,72.0,False
Grass,A,R,183.0,22.9,R,183.0,32.0,3,4.0,2.0,52.0,26.0,15.0,14.0,8.0,4.0,7.0,3.0,2.0,68.0,45.0,32.0,13.0,9.0,5.0,5.0,230.0,43.0,False
Grass,A,L,188.0,33.4,R,188.0,22.2,3,3.0,4.0,62.0,39.0,25.0,9.0,9.0,3.0,6.0,7.0,0.0,65.0,42.0,29.0,14.0,10.0,2.0,3.0,40.0,79.0,False
Grass,A,L,170.0,25.7,R,190.0,37.3,3,0.0,2.0,85.0,59.0,28.0,10.0,10.0,6.0,13.0,1.0,3.0,61.0,30.0,19.0,16.0,9.0,3.0,7.0,57.0,95.0,False
Grass,A,R,183.0,29.4,R,185.0,23.2,3,9.0,2.0,92.0,54.0,42.0,18.0,15.0,4.0,7.0,13.0,1.0,85.0,46.0,38.0,22.0,14.0,1.0,3.0,88.0,283.0,False
Grass,A,L,183.0,27.4,R,183.0,22.3,3,4.0,1.0,69.0,43.0,27.0,10.0,10.0,3.0,7.0,6.0,3.0,68.0,42.0,34.0,10.0,9.0,7.0,8.0,144.0,18.0,False
Grass,A,R,183.0,22.0,R,193.0,30.9,3,1.0,3.0,61.0,33.0,20.0,16.0,6.0,4.0,4.0,11.0,1.0,39.0,20.0,18.0,12.0,6.0,1.0,1.0,35.0,66.0,False
Grass,A,R,188.0,29.3,R,180.0,23.5,3,6.0,6.0,120.0,64.0,45.0,33.0,17.0,5.0,9.0,6.0,8.0,108.0,68.0,50.0,22.0,16.0,3.0,5.0,49.0,77.0,False
Grass,A,R,196.0,21.8,R,193.0,27.3,3,10.0,4.0,102.0,58.0,44.0,25.0,16.0,4.0,7.0,13.0,5.0,115.0,71.0,59.0,19.0,17.0,9.0,10.0,67.0,87.0,False
Grass,A,R,196.0,28.6,R,196.0,24.0,3,4.0,4.0,62.0,35.0,22.0,9.0,8.0,10.0,14.0,5.0,2.0,49.0,31.0,25.0,10.0,8.0,2.0,2.0,72.0,39.0,False
Grass,A,R,183.0,32.0,R,191.0,26.1,3,1.0,3.0,58.0,27.0,17.0,14.0,9.0,5.0,9.0,9.0,2.0,53.0,41.0,32.0,5.0,9.0,1.0,2.0,43.0,27.0,False
Grass,A,R,188.0,22.2,R,190.0,37.3,3,2.0,3.0,56.0,35.0,24.0,9.0,8.0,2.0,5.0,4.0,1.0,51.0,36.0,30.0,8.0,9.0,2.0,2.0,79.0,95.0,False
Grass,A,R,193.0,34.8,R,185.0,23.2,3,16.0,2.0,114.0,65.0,46.0,22.0,16.0,5.0,9.0,9.0,5.0,100.0,54.0,41.0,24.0,16.0,4.0,7.0,16.0,283.0,False
Grass,A,R,193.0,30.9,R,183.0,22.3,3,6.0,1.0,73.0,47.0,26.0,12.0,10.0,3.0,6.0,0.0,3.0,59.0,37.0,30.0,10.0,10.0,0.0,1.0,66.0,18.0,False
Grass,A,R,193.0,27.3,R,180.0,23.5,3,14.0,3.0,79.0,48.0,36.0,13.0,11.0,3.0,6.0,1.0,2.0,75.0,49.0,38.0,11.0,11.0,5.0,6.0,87.0,77.0,False
Grass,A,R,196.0,24.0,R,191.0,26.1,3,8.0,9.0,73.0,46.0,25.0,12.0,9.0,4.0,8.0,3.0,2.0,53.0,37.0,27.0,10.0,10.0,1.0,2.0,39.0,27.0,False
Grass,A,R,190.0,37.3,R,185.0,23.2,3,8.0,0.0,82.0,48.0,29.0,17.0,14.0,5.0,10.0,4.0,2.0,80.0,42.0,30.0,14.0,13.0,6.0,11.0,95.0,283.0,False
Grass,A,R,180.0,23.5,R,183.0,22.3,3,2.0,2.0,64.0,44.0,28.0,9.0,10.0,1.0,4.0,3.0,1.0,60.0,38.0,28.0,15.0,11.0,0.0,2.0,77.0,18.0,False
Grass,A,R,185.0,23.2,R,191.0,26.1,3,3.0,2.0,60.0,37.0,25.0,9.0,11.0,0.0,4.0,5.0,2.0,77.0,52.0,42.0,12.0,12.0,0.0,1.0,283.0,27.0,False
Grass,A,R,191.0,26.1,R,183.0,22.3,3,5.0,2.0,110.0,79.0,58.0,15.0,16.0,6.0,8.0,1.0,3.0,104.0,71.0,51.0,19.0,16.0,2.0,4.0,27.0,18.0,False
Hard,A,R,185.0,17.8,R,198.0,23.9,3,0.0,1.0,62.0,37.0,19.0,10.0,8.0,9.0,14.0,11.0,3.0,48.0,29.0,25.0,8.0,8.0,3.0,4.0,132.0,7.0,False
Hard,A,R,188.0,31.2,R,188.0,25.7,3,2.0,6.0,64.0,29.0,21.0,15.0,8.0,6.0,9.0,5.0,2.0,43.0,27.0,24.0,12.0,9.0,0.0,0.0,82.0,54.0,False
Hard,A,R,180.0,28.5,R,188.0,24.7,3,6.0,2.0,95.0,50.0,41.0,20.0,15.0,1.0,3.0,14.0,6.0,107.0,67.0,52.0,19.0,16.0,4.0,6.0,123.0,154.0,False
Hard,A,R,191.0,24.7,R,183.0,22.2,3,3.0,0.0,47.0,27.0,18.0,8.0,8.0,1.0,4.0,2.0,3.0,48.0,25.0,23.0,15.0,9.0,0.0,0.0,112.0,25.0,False
Hard,A,R,185.0,23.8,R,196.0,30.2,3,1.0,4.0,85.0,47.0,27.0,21.0,11.0,8.0,11.0,13.0,10.0,73.0,39.0,30.0,18.0,11.0,1.0,3.0,51.0,19.0,False
Hard,A,U,191.0,25.8,L,180.0,26.8,3,1.0,2.0,52.0,33.0,21.0,7.0,9.0,3.0,7.0,4.0,2.0,43.0,25.0,20.0,12.0,9.0,0.0,1.0,563.0,71.0,False
Hard,A,R,183.0,23.1,L,188.0,25.5,3,1.0,1.0,55.0,42.0,23.0,8.0,9.0,3.0,7.0,3.0,2.0,52.0,41.0,30.0,5.0,9.0,3.0,4.0,389.0,61.0,False
Hard,A,R,185.0,29.2,R,178.0,33.8,3,5.0,1.0,56.0,29.0,20.0,13.0,10.0,3.0,7.0,1.0,4.0,65.0,38.0,27.0,17.0,10.0,6.0,7.0,68.0,17.0,False
Hard,A,L,183.0,32.7,R,188.0,29.8,3,1.0,3.0,43.0,21.0,16.0,8.0,7.0,2.0,5.0,2.0,2.0,46.0,23.0,19.0,12.0,6.0,3.0,3.0,34.0,16.0,False
Hard,A,L,188.0,39.4,R,183.0,21.5,3,6.0,3.0,57.0,30.0,24.0,9.0,10.0,1.0,4.0,2.0,1.0,50.0,29.0,24.0,14.0,10.0,0.0,1.0,62.0,46.0,False
Hard,A,R,185.0,19.6,R,188.0,23.1,3,6.0,2.0,109.0,74.0,54.0,21.0,17.0,4.0,6.0,9.0,8.0,108.0,61.0,47.0,27.0,17.0,5.0,6.0,145.0,56.0,False
Hard,A,R,170.0,28.5,R,185.0,19.0,3,0.0,2.0,76.0,40.0,23.0,23.0,13.0,5.0,9.0,6.0,4.0,95.0,62.0,41.0,13.0,14.0,6.0,10.0,9.0,120.0,False
Hard,A,R,188.0,29.6,R,193.0,20.5,3,2.0,2.0,68.0,38.0,27.0,12.0,10.0,2.0,5.0,5.0,5.0,68.0,35.0,28.0,17.0,11.0,1.0,3.0,58.0,18.0,False
Hard,A,R,198.0,32.4,R,196.0,20.6,3,1.0,6.0,58.0,32.0,20.0,5.0,10.0,3.0,9.0,8.0,3.0,81.0,53.0,32.0,13.0,10.0,12.0,15.0,45.0,92.0,False
Hard,A,R,185.0,28.2,R,206.0,35.8,3,2.0,0.0,48.0,25.0,16.0,14.0,9.0,1.0,3.0,17.0,2.0,50.0,37.0,32.0,8.0,10.0,0.0,0.0,84.0,27.0,False
Hard,A,R,196.0,31.8,R,193.0,22.5,3,5.0,9.0,61.0,31.0,20.0,10.0,8.0,3.0,7.0,4.0,2.0,50.0,32.0,27.0,8.0,8.0,2.0,2.0,31.0,5.0,False
Hard,A,R,188.0,25.7,R,198.0,23.9,3,2.0,8.0,75.0,48.0,27.0,8.0,10.0,6.0,12.0,6.0,2.0,57.0,42.0,26.0,6.0,9.0,4.0,7.0,54.0,7.0,False
Hard,A,R,188.0,24.7,R,183.0,22.2,3,9.0,8.0,95.0,60.0,45.0,21.0,15.0,4.0,5.0,11.0,1.0,97.0,65.0,52.0,18.0,16.0,3.0,4.0,154.0,25.0,False
Hard,A,R,196.0,30.2,L,180.0,26.8,3,6.0,5.0,56.0,32.0,19.0,11.0,9.0,3.0,7.0,5.0,2.0,45.0,26.0,20.0,14.0,9.0,1.0,2.0,19.0,71.0,False
Hard,A,R,178.0,33.8,L,188.0,25.5,3,0.0,4.0,61.0,31.0,21.0,12.0,9.0,3.0,6.0,3.0,2.0,73.0,43.0,31.0,16.0,10.0,3.0,4.0,17.0,61.0,False
Hard,A,R,183.0,21.5,R,188.0,29.8,3,0.0,3.0,54.0,25.0,14.0,11.0,9.0,1.0,6.0,0.0,2.0,61.0,33.0,24.0,15.0,9.0,3.0,5.0,46.0,16.0,False
Hard,A,R,188.0,23.1,R,185.0,19.0,3,2.0,3.0,109.0,59.0,34.0,23.0,14.0,6.0,11.0,3.0,3.0,110.0,67.0,40.0,20.0,15.0,6.0,12.0,56.0,120.0,False
Hard,A,R,196.0,20.6,R,193.0,20.5,3,1.0,2.0,62.0,38.0,21.0,13.0,9.0,8.0,11.0,2.0,5.0,66.0,39.0,32.0,12.0,10.0,4.0,5.0,92.0,18.0,False
Hard,A,R,206.0,35.8,R,193.0,22.5,3,4.0,2.0,49.0,32.0,19.0,7.0,8.0,2.0,5.0,8.0,1.0,41.0,25.0,24.0,12.0,9.0,0.0,0.0,27.0,5.0,False
Hard,A,L,188.0,25.5,L,180.0,26.8,3,2.0,2.0,76.0,49.0,31.0,11.0,11.0,7.0,11.0,3.0,7.0,62.0,33.0,27.0,14.0,11.0,4.0,6.0,61.0,71.0,False
Hard,A,R,188.0,29.8,R,185.0,19.0,3,0.0,6.0,95.0,59.0,37.0,15.0,11.0,11.0,14.0,1.0,2.0,74.0,44.0,34.0,12.0,11.0,2.0,4.0,16.0,120.0,False
Hard,A,R,193.0,20.5,R,193.0,22.5,3,7.0,3.0,74.0,51.0,34.0,15.0,15.0,0.0,3.0,4.0,1.0,84.0,59.0,45.0,14.0,16.0,1.0,3.0,18.0,5.0,False
Hard,A,L,180.0,26.8,R,198.0,23.9,3,3.0,8.0,90.0,56.0,33.0,18.0,11.0,7.0,10.0,3.0,1.0,70.0,42.0,30.0,15.0,11.0,2.0,4.0,71.0,7.0,False
Hard,A,R,185.0,19.0,R,193.0,22.5,3,1.0,0.0,56.0,39.0,22.0,7.0,8.0,4.0,8.0,2.0,1.0,49.0,26.0,22.0,12.0,8.0,0.0,0.0,120.0,5.0,False
Hard,A,R,193.0,22.5,R,198.0,23.9,3,3.0,4.0,82.0,53.0,33.0,13.0,11.0,9.0,12.0,4.0,8.0,81.0,49.0,38.0,12.0,11.0,6.0,8.0,5.0,7.0,False
Clay,M,R,188.0,30.1,R,183.0,21.9,3,14.0,7.0,135.0,69.0,56.0,30.0,18.0,9.0,11.0,2.0,3.0,115.0,87.0,65.0,17.0,18.0,0.0,2.0,85.0,49.0,False
Clay,M,R,211.0,23.6,L,180.0,27.0,3,14.0,1.0,54.0,41.0,27.0,5.0,10.0,2.0,5.0,4.0,4.0,56.0,33.0,26.0,14.0,10.0,0.0,1.0,46.0,53.0,False
Clay,M,L,188.0,37.4,R,185.0,24.9,3,1.0,5.0,59.0,33.0,18.0,13.0,8.0,0.0,3.0,1.0,1.0,65.0,41.0,28.0,17.0,9.0,8.0,8.0,71.0,25.0,False
Clay,M,R,188.0,29.8,L,190.0,30.5,3,5.0,1.0,88.0,65.0,42.0,8.0,14.0,7.0,13.0,2.0,2.0,87.0,53.0,36.0,13.0,14.0,2.0,7.0,12.0,77.0,False
Clay,M,R,193.0,23.5,L,188.0,33.2,3,6.0,5.0,90.0,50.0,43.0,18.0,17.0,0.0,3.0,4.0,3.0,115.0,65.0,49.0,28.0,17.0,8.0,10.0,30.0,37.0,False
Clay,M,R,183.0,23.7,R,178.0,33.9,3,2.0,1.0,86.0,63.0,38.0,15.0,14.0,5.0,9.0,4.0,7.0,90.0,59.0,39.0,14.0,15.0,4.0,9.0,141.0,28.0,False
Clay,M,R,185.0,29.1,R,196.0,31.9,3,3.0,4.0,67.0,33.0,22.0,16.0,11.0,3.0,8.0,14.0,9.0,73.0,41.0,29.0,16.0,11.0,8.0,11.0,31.0,35.0,False
Clay,M,R,185.0,29.1,L,170.0,25.5,3,5.0,2.0,67.0,48.0,29.0,9.0,9.0,4.0,7.0,2.0,0.0,47.0,34.0,30.0,9.0,9.0,1.0,1.0,36.0,60.0,False
Clay,M,R,193.0,20.7,R,183.0,22.3,3,6.0,4.0,68.0,46.0,32.0,4.0,8.0,6.0,9.0,5.0,2.0,52.0,41.0,32.0,6.0,9.0,0.0,0.0,20.0,22.0,False
Clay,M,R,180.0,30.8,L,185.0,22.0,3,1.0,1.0,48.0,28.0,14.0,10.0,8.0,5.0,9.0,7.0,2.0,45.0,21.0,19.0,15.0,8.0,3.0,3.0,38.0,14.0,False
Clay,M,R,188.0,29.2,R,196.0,23.8,3,2.0,3.0,69.0,35.0,23.0,20.0,10.0,3.0,5.0,8.0,2.0,75.0,52.0,38.0,14.0,11.0,3.0,4.0,45.0,44.0,False
Clay,M,L,188.0,22.8,R,185.0,27.6,3,3.0,1.0,65.0,42.0,32.0,11.0,11.0,4.0,6.0,5.0,1.0,59.0,38.0,31.0,14.0,11.0,1.0,1.0,32.0,27.0,False
Clay,M,R,185.0,24.0,R,185.0,23.9,3,2.0,3.0,65.0,41.0,28.0,14.0,11.0,2.0,4.0,3.0,1.0,62.0,33.0,26.0,20.0,11.0,1.0,1.0,95.0,58.0,False
Clay,M,R,183.0,21.6,R,206.0,36.0,3,3.0,1.0,61.0,41.0,32.0,13.0,11.0,1.0,2.0,28.0,1.0,73.0,53.0,45.0,12.0,11.0,4.0,4.0,47.0,39.0,False
Clay,M,R,185.0,28.5,R,183.0,33.0,3,5.0,3.0,99.0,71.0,49.0,9.0,16.0,3.0,9.0,2.0,1.0,117.0,79.0,53.0,17.0,16.0,6.0,9.0,104.0,11.0,False
Clay,M,R,188.0,29.9,R,193.0,24.1,3,3.0,3.0,97.0,54.0,38.0,24.0,15.0,5.0,8.0,12.0,2.0,111.0,74.0,47.0,22.0,15.0,8.0,11.0,17.0,54.0,False
Clay,M,R,183.0,23.9,R,183.0,22.2,3,2.0,4.0,95.0,75.0,50.0,7.0,14.0,9.0,13.0,4.0,4.0,92.0,56.0,41.0,20.0,15.0,5.0,7.0,87.0,24.0,False
Clay,M,R,180.0,35.2,R,180.0,27.7,3,5.0,4.0,139.0,91.0,61.0,24.0,18.0,9.0,12.0,12.0,2.0,133.0,83.0,61.0,23.0,18.0,8.0,10.0,79.0,91.0,False
Clay,M,R,198.0,24.9,R,178.0,31.3,3,6.0,2.0,85.0,57.0,41.0,8.0,14.0,1.0,7.0,0.0,2.0,96.0,57.0,38.0,22.0,14.0,2.0,4.0,23.0,43.0,False
Clay,M,R,188.0,34.2,R,175.0,30.9,3,4.0,6.0,124.0,84.0,55.0,20.0,16.0,6.0,9.0,13.0,1.0,110.0,82.0,57.0,19.0,16.0,1.0,2.0,51.0,26.0,False
Clay,M,R,196.0,24.2,R,183.0,31.8,3,11.0,3.0,99.0,51.0,42.0,26.0,16.0,5.0,7.0,1.0,1.0,98.0,64.0,50.0,18.0,17.0,2.0,4.0,16.0,42.0,False
Clay,M,L,185.0,30.9,R,188.0,19.7,3,1.0,2.0,47.0,29.0,17.0,9.0,8.0,2.0,5.0,6.0,1.0,41.0,26.0,21.0,10.0,8.0,0.0,1.0,55.0,18.0,False
Clay,M,R,193.0,31.0,R,196.0,21.7,3,8.0,3.0,71.0,31.0,23.0,19.0,10.0,3.0,6.0,14.0,4.0,79.0,49.0,35.0,16.0,11.0,5.0,7.0,40.0,76.0,False
Clay,M,L,183.0,32.8,R,185.0,17.9,3,1.0,1.0,58.0,32.0,14.0,14.0,8.0,3.0,7.0,1.0,1.0,42.0,26.0,21.0,11.0,8.0,0.0,0.0,34.0,120.0,False
Clay,M,R,183.0,21.9,R,198.0,25.2,3,0.0,2.0,99.0,73.0,42.0,14.0,14.0,11.0,16.0,5.0,3.0,83.0,64.0,45.0,11.0,14.0,5.0,8.0,49.0,3.0,False
Clay,M,L,180.0,27.0,R,185.0,24.9,3,3.0,4.0,67.0,45.0,26.0,9.0,9.0,6.0,10.0,3.0,3.0,68.0,36.0,29.0,14.0,10.0,3.0,5.0,53.0,25.0,False
Clay,M,L,188.0,33.2,L,190.0,30.5,3,0.0,1.0,76.0,42.0,28.0,14.0,11.0,8.0,12.0,6.0,3.0,60.0,36.0,29.0,12.0,10.0,1.0,3.0,37.0,77.0,False
Clay,M,R,178.0,33.9,R,196.0,25.0,3,1.0,2.0,66.0,47.0,33.0,7.0,9.0,5.0,7.0,5.0,1.0,53.0,39.0,33.0,9.0,10.0,0.0,0.0,28.0,10.0,False
Clay,M,R,196.0,31.9,R,193.0,22.7,3,1.0,3.0,42.0,23.0,12.0,5.0,7.0,2.0,7.0,4.0,1.0,45.0,32.0,24.0,7.0,8.0,2.0,3.0,35.0,5.0,False
Clay,M,L,170.0,25.5,R,183.0,22.3,3,0.0,2.0,40.0,27.0,15.0,3.0,7.0,1.0,5.0,8.0,0.0,44.0,34.0,27.0,6.0,8.0,0.0,0.0,60.0,22.0,False
Clay,M,L,185.0,22.0,R,196.0,23.8,3,6.0,14.0,115.0,59.0,42.0,28.0,16.0,11.0,14.0,10.0,7.0,101.0,62.0,46.0,21.0,16.0,4.0,6.0,14.0,44.0,False
Clay,M,R,170.0,28.7,R,185.0,27.6,3,1.0,3.0,76.0,46.0,28.0,14.0,12.0,7.0,11.0,7.0,6.0,71.0,44.0,34.0,13.0,13.0,4.0,7.0,9.0,27.0,False
Clay,M,R,185.0,23.9,R,188.0,23.5,3,7.0,2.0,104.0,71.0,42.0,17.0,15.0,5.0,10.0,3.0,4.0,107.0,66.0,46.0,20.0,16.0,5.0,8.0,58.0,7.0,False
Clay,M,R,183.0,33.0,R,206.0,36.0,3,2.0,1.0,124.0,93.0,67.0,18.0,17.0,9.0,10.0,32.0,0.0,100.0,75.0,61.0,15.0,17.0,0.0,0.0,11.0,39.0,False
Clay,M,R,193.0,24.1,R,183.0,22.2,3,1.0,1.0,30.0,25.0,8.0,1.0,5.0,3.0,8.0,1.0,0.0,28.0,15.0,11.0,9.0,6.0,0.0,2.0,54.0,24.0,False
Clay,M,R,180.0,27.7,R,185.0,27.6,3,0.0,1.0,45.0,25.0,16.0,8.0,8.0,5.0,9.0,5.0,1.0,40.0,32.0,26.0,6.0,8.0,0.0,0.0,91.0,4.0,False
Clay,M,R,178.0,31.3,R,198.0,24.0,3,0.0,0.0,54.0,38.0,22.0,6.0,8.0,6.0,10.0,5.0,0.0,49.0,32.0,24.0,11.0,9.0,2.0,3.0,43.0,6.0,False
Clay,M,R,183.0,31.8,R,175.0,30.9,3,3.0,1.0,87.0,63.0,39.0,12.0,14.0,4.0,8.0,1.0,4.0,102.0,64.0,43.0,27.0,15.0,8.0,9.0,42.0,26.0,False
Clay,M,R,188.0,19.7,R,196.0,21.7,3,0.0,2.0,67.0,38.0,24.0,12.0,10.0,2.0,6.0,8.0,1.0,74.0,44.0,33.0,12.0,10.0,3.0,5.0,18.0,76.0,False
Clay,M,R,185.0,17.9,L,185.0,34.9,3,0.0,3.0,38.0,22.0,9.0,5.0,7.0,2.0,7.0,1.0,3.0,45.0,26.0,21.0,11.0,8.0,2.0,3.0,120.0,2.0,False
Clay,M,R,198.0,25.2,R,185.0,24.9,3,4.0,4.0,103.0,66.0,47.0,17.0,14.0,6.0,9.0,6.0,1.0,94.0,53.0,40.0,27.0,15.0,1.0,1.0,3.0,25.0,False
Clay,M,L,190.0,30.5,R,196.0,25.0,3,4.0,3.0,69.0,48.0,32.0,13.0,11.0,2.0,4.0,7.0,0.0,65.0,42.0,35.0,14.0,11.0,2.0,3.0,77.0,10.0,False
Clay,M,R,193.0,22.7,R,183.0,22.3,3,5.0,3.0,62.0,39.0,32.0,15.0,11.0,0.0,1.0,4.0,1.0,68.0,51.0,41.0,9.0,11.0,0.0,0.0,5.0,22.0,False
Clay,M,R,185.0,27.6,R,196.0,23.8,3,1.0,5.0,49.0,26.0,19.0,10.0,9.0,4.0,7.0,14.0,9.0,72.0,47.0,37.0,9.0,10.0,7.0,8.0,27.0,44.0,False
Clay,M,R,188.0,23.5,R,206.0,36.0,3,0.0,4.0,87.0,56.0,49.0,22.0,16.0,0.0,0.0,29.0,3.0,116.0,78.0,63.0,16.0,17.0,1.0,3.0,7.0,39.0,False
Clay,M,R,183.0,22.2,R,185.0,27.6,3,1.0,4.0,73.0,46.0,32.0,11.0,11.0,6.0,9.0,4.0,5.0,73.0,47.0,33.0,14.0,11.0,4.0,6.0,24.0,4.0,False
Clay,M,R,175.0,30.9,R,198.0,24.0,3,0.0,1.0,65.0,44.0,29.0,12.0,10.0,2.0,4.0,7.0,6.0,67.0,40.0,32.0,15.0,11.0,1.0,2.0,26.0,6.0,False
Clay,M,R,196.0,21.7,L,185.0,34.9,3,8.0,4.0,47.0,24.0,20.0,7.0,9.0,2.0,6.0,1.0,0.0,55.0,35.0,25.0,12.0,9.0,5.0,6.0,76.0,2.0,False
Clay,M,R,185.0,24.9,R,196.0,25.0,3,5.0,5.0,92.0,51.0,33.0,18.0,13.0,8.0,14.0,14.0,2.0,80.0,54.0,43.0,11.0,14.0,3.0,6.0,25.0,10.0,False
Clay,M,R,196.0,23.8,R,183.0,22.3,3,9.0,2.0,61.0,40.0,28.0,6.0,9.0,6.0,9.0,5.0,1.0,54.0,38.0,29.0,12.0,10.0,1.0,1.0,44.0,22.0,False
Clay,M,R,206.0,36.0,R,185.0,27.6,3,18.0,0.0,76.0,47.0,36.0,16.0,14.0,2.0,4.0,2.0,2.0,88.0,61.0,48.0,15.0,14.0,6.0,7.0,39.0,4.0,False
Clay,M,L,185.0,34.9,R,198.0,24.0,3,0.0,3.0,66.0,42.0,26.0,12.0,10.0,3.0,6.0,4.0,5.0,55.0,34.0,28.0,9.0,10.0,1.0,2.0,2.0,6.0,False
Clay,M,R,183.0,22.3,R,196.0,25.0,3,1.0,2.0,62.0,34.0,24.0,14.0,10.0,1.0,3.0,5.0,1.0,49.0,34.0,31.0,10.0,10.0,0.0,0.0,22.0,10.0,False
Clay,M,R,185.0,27.6,R,198.0,24.0,3,1.0,3.0,70.0,37.0,23.0,18.0,9.0,8.0,11.0,6.0,2.0,56.0,37.0,29.0,10.0,10.0,1.0,2.0,4.0,6.0,False
Clay,M,R,196.0,25.0,R,198.0,24.0,3,7.0,1.0,110.0,74.0,53.0,16.0,16.0,4.0,8.0,5.0,7.0,95.0,66.0,50.0,16.0,15.0,2.0,3.0,10.0,6.0,False
